year,country_id,country,performer,song,place_contest,sf_num,running_final,running_sf,place_final,points_final,place_sf,points_sf,points_tele_final,points_jury_final,points_tele_sf,points_jury_sf,composers,lyricists,lyrics,youtube_url,youtube_url_studio,start
2014,Lithuania,Lithuania,Vilija Matačiūnaitė,Attention,28,2.0,,7.0,,,11.0,36.0,,,,,Viktoras Vaupšas;Vilija Matačiūnaitė,Vilija Matačiūnaitė,"Did you think that you can get me, boy? (no)\nThink again, babe.\nThought you could buy me for a drink or two,\nBut I’m not that easy\n\nYou saw me chattin’ with my girls at bar (true)\nWe’re all pretty\nYou told me I look like a movie star,\nBut I’m not naive\n\nSo… I’m gonna make you, make you fall,\ndown do-do-down down on your knees.\nI’m gonna make you,\nmake you fall down to get all…\n\nAttention, a little care\nThen you can have a love love love love, some love\nAttention, a little care,\nAnd you can have lots of love\n\nDo you dream abourt me in your bed?\nKeep on dreamin’\nYou thought I’d give it to you – all I have (wait)\nNot the first night\n\nYou said that it might be the love at first sight (babe)\nHold your horses\nYou told me you’re the best I’ll ever have,\nBut I just don’t believe\n\nI’m not gonna ask you buy me diamonds,\nno no no no,\nJust behave yourself, treat me very well,\ngive me some:\n\nAttention, a little care\nThen you can have a love love love love, some love\nAttention, a little care,\nAnd you can have lots of love.",https://youtube.com/watch?v=qOGEtw7tmik,https://www.youtube.com/watch?v=j_JsRtrQcfY,00:00:48
2014,Ireland,Ireland,Can-Linn feat. Kasey Smith,Heartbeat,29,2.0,,9.0,,,12.0,35.0,,,,,Hazel Kaneswaran;Jonas Gladnikoff;Patrizia Helander;Rasmus Palmgren,Jonas Gladnikoff;Patrizia Helander;Rasmus Palmgren,"White lightening upon us again\nThe wall is now paper thin\nAnd soon the sun's breaking in\nDon't you know, know…\n\nHow the world is not always true\nStill my truth will remain in you\nWe'll be braver and start anew\nI know, know…\n\nOooh…\nWhen the ocean's way too deep\n\nKeep your head high above the water\nWe can make it and break the border\nHold on to my heartbeat\nMy heartbeat, my heartbeat\nFace the danger and face tomorrow\nYou're a dreamer and you don't know\nThat no story is carved in stone\nJust hold on to my heartbeat\nMy heartbeat\n\nThe ground may be caving in\nAnd some wounds they may never mend\nBut we'll rise up and try again\nI know, know…\n\nOooh…\nWhen the shore gets hard to see\n\nKeep your head high above the water\nWe can make it and break the border\nHold on to my heartbeat\nMy heartbeat, my heartbeat\nFace the danger and face tomorrow\nYou're a dreamer and you don't know\nThat no story is carved in stone\nJust hold on to my heartbeat\nMy heartbeat\n\nKeep your head high above the water\nWe can make it and break the border\nHold on to my heartbeat\nMy heartbeat, my heartbeat\nFace the danger and face tomorrow\nYou're a dreamer and you don't know\nThat no story is carved in stone\nJust hold on to my heartbeat\nMy heartbeat",https://youtube.com/watch?v=J9zEybTMeEs,https://www.youtube.com/watch?v=Zc14AzCXUgQ,00:00:47
2014,Estonia,Estonia,Tanja,Amazing,30,1.0,,3.0,,,12.0,36.0,,,,,Tatjana Mihhailova-Saar;Timo Vendt,Tatjana Mihhailova-Saar,"Remember how we used to be\nFloating the skies, it felt so heavenly\nWe were weightless\nWe froze to ice and melted down\nWe chased the stars and felt to the ground\nCouldn’t care less\n\nThis feeling inside\nYou’re all that I have, I need you back\nDo you hear me screaming?\n\nStay amazing lie (do you hear me screaming?)\nI don’t, don’t want another to make me high\nI want, want you to be amazing lie\nStay amazing lie\n\nYou know there’s nothing I wouldn’t do\nI’d brake the curse of time to be with you\nI’d be fearless\nI’d jump as far as I can see\nAnd beat the perfect storm in the endless sea\n\nThis feeling inside\nYou’re all that I have, I need you back\nDo you hear me screaming?\n\nStay amazing lie (do you hear me screaming?)\nI don’t, don’t want another to make me high\nI want, want you to be amazing lie\nStay amazing lie\n\nThis feeling inside\nYou’re all that I have, I need you back\nWe were weightless\n\nStay amazing lie (do you hear me screaming?)\nI don’t, don’t want another to make me high\nI want, want you to be amazing lie\nStay amazing lie",https://youtube.com/watch?v=wi9Q1ufjooE,https://www.youtube.com/watch?v=7VRSXRXBWCs,00:00:40
2014,North Macedonia,North Macedonia,Tijana,To the Sky,31,2.0,,11.0,,,13.0,33.0,,,,,Darko Dimitrov;Lazar Cvetkoski,Darko Dimitrov;Elena Risteska Ivanovska,"I gotta feeling that I wanna go loud\nMake my move, and let it all get out\nI gotta a feeling that I wanna go wild\nTake my hand, baby I got all night\n\nTake me now, you know I want you\nHold me now, cause I can't stop it\nTake me up where we can do this to the stars tonight\n\nWhere do we go now, to the sky\nYou and I, beautiful\nWhere do we go no, to the stars\nShining so bright, and to the sky\nWhere do we go now?\n\nI gotta feeling that I need you all the time\nMake me feel that is why you are mine\nI gotta feeling that we both can shine\nHeld together by the hand of life\n\nTake me now, you know I want you\nHold me now, cause I can't stop it\nTake me up where we can do this to the stars tonight\n\nWhere do we go now, to the sky\nYou and I, beautiful\nWhere do we go now, to the stars\nShining so bright, and to the sky\n\nNo I don't wanna live without you for another day\nAnd if I said it once it means you will have to stay\nYou better hold me, dance, stay like this forever\nTake me dancing tonight\n\nTake me now, you know I want you\nHold me now, cause I can't stop it\nNoooooooooooow\n\nWhere, where do we go?\nWhere, where do we go?\nWhere, where do we go?\n\nWhere, where do we go now?\n\nTo the sky now, you and I, beautiful\nWhere, where do we go now?\nTo the stars, shinking so bright and to the sky\n\nWhere, where do we go now?\nTo the stars, shinking so bright, and to the sky…\nWhere, where do we go now?",https://youtube.com/watch?v=2BqLPMF8Xdc,https://www.youtube.com/watch?v=OyY6Rwys7kE,00:00:47
2014,Latvia,Latvia,Aarzemnieki,Cake To Bake,32,1.0,,2.0,,,13.0,33.0,,,,,Guntis Veilands,,"I melted the ice of the polar caps,\nfound the raiders of the lost ark, \nsolved a case for the genius from Baker Street,\nhelped to clean the Central Park.\nI created the plan for the Chinese wall,\nwent to desert, made it rain,\nswam through a shark tank bloodily,\nfound Atlantis, by the way... (but today)\n\nI've got a cake to bake – I’ve got no clue at all (cep, cep, cep, cep, cep kuuku)\nI've got a cake to bake – and haven't done that before (cep, cep, cep, cep, cep kuuku)\ndon't be proud, mate please don't bother,\ngo, come on and ask your mother,\nhow to bake, how to bake, bake that cake...\n\nCep cep cep cep cep kuuku kuuku cep cep cep cep cep cep kuuku\nCep cep cep cep cep kuuku kuuku cep cep cep\n\nI talked to a unicorn the other night,\ntook me up on a lonely star,\ndid the moonwalk on the milky way,\nrealised I've gone too far.\nSo I questioned the law of gravity,\nput the apple back up to the apple tree,\nej tu nost: I even learned Latvian,\nI know it's so hard to believe... (and today)\n\nI've got a cake to bake – I’ve got no clue at all (cep, cep, cep, cep, cep kuuku)\nI've got a cake to bake – and haven't done that before (cep, cep, cep, cep, cep kuuku)\ndon't be proud, mate please don't bother,\ngo, come on and ask your mother,\nhow to bake, how to bake, bake that cake (piece of cake)\n\nCep cep cep cep cep kuuku kuuku cep cep cep cep cep cep kuuku\nCep cep cep cep cep kuuku kuuku cep cep cep\n\nWe've got a cake to bake – and got no clue at all\nWe've got a cake to bake – and haven't done that before\ndon't be proud, mate please don't bother,\ngo, come on and ask your mother,\nhow to bake, how to bake, bake that cake (piece of cake)\n\nMix some dough, add some love, let it bake, wait for it\nMix some dough, add some love, let it bake, wait for it\nMix some dough, add some love, let it bake, have some cake \nMix some dough, add some love, let it bake\n\nWe've got a cake to bake – and got no clue at all\nWe've got a cake to bake – and haven't done that before\ndon't be proud, mate please don't bother,\ngo, come on and ask your mother,\nhow to bake, how to bake, bake that cake",https://youtube.com/watch?v=h0D1Ya3NBQs,https://www.youtube.com/watch?v=L7CL8anA1hQ,00:00:41
2014,Belgium,Belgium,Axel Hirsoux,Mother,33,1.0,,10.0,,,14.0,28.0,,,,,Ashley Hicklin;Rafael Artesero,,"I'm coming home,\nI'm broken hearted and I need,\nTime to shelter,\nI need your love,\nA hand to hold, a heart to heal, a voice to help me through, through…\n\nAnd when hope is low,\nYou find the words to make me feel, so much better,\nWhen I've had enough, oh I've had enough,\nOf all the tears and all the hurt I can count on you, only you…\n\nAnd once again mother,\nYou are right there mother,\nYou are my guiding light,\nMy shoulder, my shelter, my satellite,\nI'm weak, you're bright.\n\nIt's not said enough,\nBut you mean the world to me you're more, than a soulmate,\nAnd you should know, oh you should know,\nI'm so thankful and so hopeful that some day soon, I'll shine like you…\n\nAnd once again mother,\nYou are right there mother,\nYou are my guiding light,\nMy shoulder, my shelter, my satellite,\nI'm weak, you're bright,\nGive me your strength, oh mother,\nGive me your care mother,\nYou are my guiding light,\nMy shoulder, my shelter, my satellite,\nI'm weak, you're bright,\nAnd once again mother, / You're all I have mother,\nAnd once again mother, / You're all I have mother,\nOh mother…",https://youtube.com/watch?v=wr3m4ghnq6w,https://www.youtube.com/watch?v=REFegTDSjjI,00:01:01
2014,Albania,Albania,Hersi,One Night's Anger,34,1.0,,6.0,,,15.0,22.0,,,,,Gentian Lako,Jorgo Papingji,"Say no, let go, keep your breath, as the anger flows\nI Know, you know, words can hurt, you'll regret them though\nSo say say say say you'll be there when the words are done\nDon't give in your pride,\nKeep calm and think twice\n\nFree your mind from the doubts that are tickling\nFree your heart, and let the peace enlighten your feelings\nSun will rise, and the light will be clearing\nThe tides of the night\nkeep calm and think twice\n\nSay no, let go, night will fade and the day will glow\nI know, you know, that the morning is brighter so\nPlease say say say say you'll be there when the words are done\nDon't give in your pride\nLet go and don't cry\n\nFree your mind from the doubts that are tickling\nFree your heart, and let the peace enlighten your feelings\nSun will rise, and the light will be clearing\nThe tides of the night\nKeep calm and think twice\n\nWait a tick tiny tick, you'll forget it (just wanna make it right)\nWait a tick tiny tick, you'll regret it (I want to let it out)\nAnything isn't it you want to get it,\nMaybe tomorrow, will be late to get by",https://youtube.com/watch?v=Ahu_K_Jh2vc,https://www.youtube.com/watch?v=J4ABpIspdic,00:00:35
2014,Israel,Israel,Mei Finegold,Same Heart,35,2.0,,2.0,,,14.0,19.0,,,,,Rami Talmid,,"You fill me up\nWith poisoned love\nYou fill my soul\nWith sins, but I have learnt to grow\n\nAnd now, too many lies\nToo many cries\nThey are as long as the infinity \nI'm, starting to rise\nDon't need to be criticised\nI'm, not an animal in captivity\n\nI'm, skinning you out\nNo longer a part\nWe don't beat from the same heart\n\nAta shotek,\nAni shvuya\nMetoch milim\nNotzra dmama.\n\nZman, lakum bli hashash\nLevhor mehadash\nVe-hashemesh titgale elay.\n\nDam, boer lo nirdam,\nHakoach be kam.\nHahofesh kvar kore li lesham.\n\nmetoch hadmama,\nel avir lenshima,\nLo achsir od peima\nzman lkum velivhor,\nshamaim ve or.\nLo achsir od peima\n\nAnd it's time for me to clean up your mess\nI will take it without any regrets\nAnd it's time for me to open my eyes\nAnd to recognise\nWe don't beat from the same heart\n\nI'm, skinning you out\nNo longer a part\nWe don't beat from the same heart\n\nWe don't beat from the same heart\n\nWe don't beat from the same heart",https://youtube.com/watch?v=acOZVEN5XjE,https://www.youtube.com/watch?v=_uB4JMw4ctc,00:00:39
2014,Georgia,Georgia,The Shin and Mariko,Three Minutes To Earth,36,2.0,,4.0,,,15.0,15.0,,,,,Zaza Miminoshvili,Eugen Eliu,"Shin… Shin…\n\nHome, home, through the star trail of a lonely star,\nhome to the Earth where we belong, belong to…\nDazzling light of mankind's emotion:\nShow us the stairway to come back to Earth – sky diver's space jump!\nLead those three minutes longin' for love,\nPeace and light everywhere…\nPick up all the rainbow buds from the sky,\nAll the tries, all the whys,\nThree minutes to Earth for you and for me.\n\nShow us the stairway to come back to Earth – sky diver's space jump!\nLead those three minutes longin' for love,\nPeace and light everywhere…\nShow us the stairway to come back to Earth – sky diver's space jump!\nDress up the stairway to Earth with no sigh – rock the boat of ragged despair!\nPick up all the rainbow buds from the sky,\nhear the chime – now's the time:\nThree minutes time to Earth for you and me\ntake our breath away as we fly…\n\nAnytime, anywhere, we are going SHIN.",https://youtube.com/watch?v=0v69AvCQJQY,https://www.youtube.com/watch?v=o9ixkdkbieU,00:01:10
2014,Moldova,Moldova,Cristina Scarlat,Wild Soul,37,1.0,,11.0,,,16.0,13.0,,,,,Ivan Aculov,Lidia Scarlat,"What am I?\nAm I human?\nWhat am I?\nAn emotion?\nTime and space can lie to us while we sleep\n\nLovers cry, parents tremble\nWhile you and I show our devils\nThe world can play a joke on each of us anytime\n\nMercy\nI have no feelings of mercy\nDestiny left me so empty\nEmpty in my heart and my spirit\nMy patience\nFighting with our indifference\nFighting to win over everything that we are and can be\n\nSelfishness\nTakes the trophies\nHonesty\nWins the glories\nAll the masks we have are meant to make us free\n\nWounded pride kills our feeling\nWhile you and I need the dreaming\nThe world can throw a dice for each of us anytime\n\nWild soul\nIs rushing through my body\nAnd my\nWild soul\nIs meant to keep me trying",https://youtube.com/watch?v=l9ZfGttI4P0,https://www.youtube.com/watch?v=z_E12QokqAs,00:00:46


2015,se,Sweden,Måns Zelmerlöw,Heroes,1,2.0,10.0,13.0,1.0,365.0,1.0,217.0,,,,,Anton Hård af Segerstad;Joy Deb;Linnea Deb,,Don't tell the gods I left a mess\nI can't undo what has been done\nLet's run for cover\n\nWhat if I'm the only hero left\nYou better fire off your gun\nOnce and forever\n\nHe said go dry your eyes\nAnd live your life like there is no tomorrow son\nAnd tell the others\nTo go sing it like a hummingbird\nThe greatest anthem ever heard\n\nWe are the heroes of our time\nBut we're dancing with the demons in our minds\n\nWe are the heroes of our time\nHeroes\n\nBut were dancing with the demons in our minds\nHeroes\n\nWe are the heroes of our time\nHeroes\n\nBut were dancing with the demons in our minds\nHeroes\n\nThe crickets sing a song for you\nDon't say a word don't make a sound\nIt's lifes creation\n\nI make worms turn into butterflies\nWake up and turn this world around\nIn appreciation\n\nHe said I never left your side\nWhen you were lost I followed right behind\nWas your foundation\n\nNow go sing it like a hummingbird\nThe greatest anthem ever heard\nNow sing together\n\nWe are the heroes of our time\nHeroes\n\nBut we're dancing with the demons in our minds\nHeroes\n\nWe are the heroes\n\n(We keep dancing with the demons)\n(You could be a hero)\n\nNow go sing it like a hummingbird\nThe greatest anthem ever heard\nNow sing together\n\nWe are the heroes of our time\nHeroes\n\nBut we're dancing with the demons in our minds\nHeroes\n\nWe are the heroes of our time\nHeroes\n\nBut were dancing with the demons in our minds\nHeroes\n\nWe are the heroes,https://youtube.com/watch?v=5sGOwFVUU0I,https://www.youtube.com/watch?v=-nbq6Ur103Q,00:00:50
2015,ru,Russia,Polina Gagarina,A Million Voices,2,1.0,25.0,12.0,2.0,303.0,1.0,182.0,,,,,Gabriel Alares;Joakim Björnberg;Katrina Noorbergen;Leonid Gutkin;Vladimir Matetsky,,We are the world's people\nDifferent yet we're the same\nWe believe\nWe believe in a dream\n\nPraying for peace and healing\nI hope we can start again\nWe believe\nWe believe in a dream\n\nSo if you ever feel love is fading\nTogether like the stars in the sky\nWe can sing\nWe can shine\n\nWhen you hear our voices call\nYou won't be lonely anymore\nA million voices\nYour heart is like a beating drum\nBurning brighter than the sun\nA million voices\n\nNow as the world is listening\nFrom cities and satellites\nWe believe\nWe believe\nIn a dream\n\nIf you ever feel love is fading\nTogether like the stars in the sky\nWe can sing\nWe can shine\n\nWhen you hear our voices call\nYou won't be lonely anymore\nA million voices\nYour heart is like a beating drum\nBurning brighter than the sun\nA million voices\n\nWhen I look around at these faces\nI can see the stars in the sky\nWe will sing\nWe will shine\n\n(When you hear our voices call\nYou won't be lonely anymore)\nA million voices\n\nSinging out\nSinging out\nOoh\nSinging out\nSinging out\nOoh\nSinging out\nA million voices\n\nSinging out\nSinging out\nOoh\nSinging out\nSinging out\nOoh\nSinging out\nA million voices\n\nA million voices,https://youtube.com/watch?v=Q2gbKglCL5s,https://www.youtube.com/watch?v=jBVY7Glcd84,00:00:42
2015,it,Italy,Il Volo,Grande Amore,3,,27.0,,3.0,292.0,,,,,,,Ciro Esposito;Francesco Boccia,,"Chiudo gli occhi e penso a lei\nIl profumo dolce della pelle sua\nE' una voce dentro che mi sta portando dove nasce il sole\nSole sono le parole\nMa se vanno scritte tutto può cambiare\nSenza più timore te lo voglio urlare questo grande amore\n\nAmore, solo amore è quello che sento\nDimmi perché quando penso, penso solo a te\nDimmi perché quando vedo, vedo solo te\nDimmi perché quando credo, credo solo in te grande amore\n\nDimmi che mai\nChe non mi lascerai mai\nDimmi chi sei\nRespiro dei giorni miei d'amore\nDimmi che sai\nChe solo me sceglierai Ora lo sai\nTu sei il mio unico grande amore\n\nDimmi perché quando penso, penso solo a te\nDimmi perché quando amo, amo solo te\nDimmi perché quando vivo, vivo solo in te grande amore\n\nDimmi che mai\nChe non mi lascerai mai.\nDimmi chi sei\nRespiro dei giorni miei d'amore \nDimmi che sai\nChe non mi sbaglierei mai \nDimmi che sei\nChe sei il mio unico grande amore",https://youtube.com/watch?v=1TOMqZV2jA8,https://www.youtube.com/watch?v=w1f6o1HQBvg,00:01:21
2015,be,Belgium,Loïc Nottet,Rhythm Inside,4,1.0,13.0,3.0,4.0,217.0,2.0,149.0,,,,,Loïc Nottet;Luuk Cox,Beverly Jo Scott,"Listen to the sound of thunder\nRolling in the soul down under\nFar beneath the skin it rumbles\nStep to the step of the drum that rolls inside\n\nBe you enemy or lover\nWe are put here to discover\nThe heart that beats within each other\nWe gonna ra-pa-pab, ra-pa-pab\nWe gonna ra-pa-pab tonight\n\nAnd if we die tomorrow\nWhat'll we have to show?\nFor the wicked ways down below\nThe rhythm inside is telling us\n\nWe can fly tomorrow\nOn the beautiful wind that blows\nOn a cosmic track, love attack\nI'm gonna get that rhythm back\n\nBe you enemy or brother\nWe were put here to discover\nThe heart that beats within each other\nWe gonna ra-pa-pab, ra-pa-pab\nWe gonna ra-pa-pab tonight\n\nAnd if we die tomorrow\nWhat'll we have to show?\nFor the wicked ways down below\nThe rhythm inside is telling us\n\nWe can fly tomorrow\nOn the beautiful wind that blows\nOn a cosmic track, love attack\nI'm gonna get that rhythm back\n\nGonna ra-pa-pab, ra-pa-pab\nWe gonna ra-pa-pab tonight\nWe gonna ra-pa-pab, ra-pa-pab\nWe gonna ra-pa-pab tonight\n\nWe gonna ra-pa-pab, ra-pa-pab\nWe gonna ra-pa-pab tonight\nWe gonna ra-pa-pab, ra-pa-pab\nWe gonna ra-pa-pab tonight\n\nAnd if we die tomorrow\nWhat'll we have to show?\nFor the wicked ways down below\nThe rhythm inside is telling us\n\nWe can fly tomorrow\nOn the beautiful wind that blows\nOn a cosmic track, love attack\nI'm gonna get that rhythm back",https://youtube.com/watch?v=IjH-HYAFICg,https://www.youtube.com/watch?v=5c_rUBH52C4,00:01:15
2015,au,Australia,Guy Sebastian,Tonight Again,5,,12.0,,5.0,196.0,,,,,,,David Ryan Harris;Guy Sebastian;Louis Schoorl,,"Oh, everyone’s got their problems\nThere’s always something on your mind\nOh, but tonight we ain’t gotta solve them\nFor tonight let’s leave them all behind\n\nOh, do what you what you what you want\nDo what you what you what you want\nDo what you what you what you want\nOh get on it, ooh get on it\n\nI don’t want tomorrow\nOh baby, tonight’s so good\nTonight’s so good\nThis is one tough act to follow\nOh baby, tonight’s so good\nForget tomorrow – we can do tonight again\n\nOh oh oh oh\nWe can do tonight again\nOh oh oh oh\nWe can do tonight\n\nOh, some people might call you crazy\nThey say we only live for fun\nThey may be right but only maybe\nI can guarantee what we got is what we want\n(Ain’t that right?)\n\nDo what you what you what you want\nDo what you what you what you want\nDo what you what you what you want\nOh get on it, ooh get on it\n\nI don’t want tomorrow\nOh baby, tonight’s so good\nTonight’s so good\nThis is one tough act to follow\nOh baby, tonight’s so good\nForget tomorrow – we can do tonight again\n\nOh oh oh oh\nWe can do tonight again\nOh oh oh oh\nOh, we can do tonight\nOh oh oh oh\nWe can do tonight again\nOh oh oh oh\n\nDo what you what you what you want\nDo what you what you what you want\nDo what you what you what you want\nOh, get on it, ooh get on it\n\nI don’t want tomorrow\nOh baby, tonight’s so good\nTonight’s so good\nThis is one tough act to follow\nOh baby, tonight’s so good\nForget tomorrow – we can do tonight again\nYeaaaah\nOooh\nTonight’s so good\nThis is one tough act to follow\nOh baby, tonight’s so good\nForget tomorrow – we can do tonight again\n\nOh oh oh oh\nWe can do tonight again\nOh oh oh oh\nForget tomorrow – we can do tonight again",https://youtube.com/watch?v=H0EhhZWXTng,https://www.youtube.com/watch?v=Nx5LDmSaHCg,00:00:27
2015,lv,Latvia,Aminata Savadogo,Love Injected,6,2.0,19.0,10.0,6.0,186.0,2.0,155.0,,,,,Aminata Savadogo,,"You bring the light to my darkest side, babe\nThe day, the night split together side, ooh\nYou care, you animate\nYou got me bare, bring up the heartbreak\n\nYour love revives my soul\nAnd I know you choose it all over all\n\nYour eyes are the mirror\nLook under the cover\nLove is above all\nI’m safe into your hands\nLet’s move away, the urges expand\n\nYour love revives my soul\nAnd I know you choose it all over all\n\nShow me the source of the light\nI’m becoming affected\nSeeing the glow of the way\nIs what I have detected\nSeeing it then in my life\nIt’s a shiny reflected\nLove injected, love injected\n\nYour love revives my soul\nAnd I know you choose it all over all",https://youtube.com/watch?v=PgmZaf1Sb_4,https://www.youtube.com/watch?v=tv1ath0XWrc,00:00:37
2015,ee,Estonia,Elina Born & Stig Rästa,Goodbye to Yesterday,7,1.0,4.0,7.0,7.0,106.0,3.0,105.0,,,,,Stig Rästa,,"I woke up at six AM,\nmy eyes were closed but my mind was awake,\npretended I was breathing in a deep sleep pace\n\nGot dressed so quietly,\nI was frozen by the jingle of my keys at the door\nas I got outside I smiled to the dog\n\nI didn't wanna wake you up,\nmy love was never gonna be enough,\nso I took my things and got out of the way now, girl\n\nWhy didn't you wake me up?\nI'm pretty sure I would have told you to stop,\nlet's try again and say goodbye\nGoodbye to yesterday\n\nWhy would you think like that\nyeah, we fight a lot, but in the end,\nyou and I, we're a perfect match\n\nI wouldn't want it any other way,\nbut now you're gone and I'm all alone,\nlying here naked and staring at the phone\n\nI didn't wanna wake you up,\nmy love was never gonna be enough,\nso I took my things and got out of the way now, girl\n\nWhy didn't you wake me up?\nI'm pretty sure I would have told you to stop,\nlet's try again and say goodbye,\nGoodbye to yesterday\n\nI didn't wanna wake you up,\nmy love was never gonna be enough,\nso I took my things and got out of the way now, girl\n\nWhy didn't you wake me up?\nI'm pretty sure I would have told you to stop,\nlet's try again and say goodbye,\nGoodbye to yesterday\n\nGoodbye to yesterday\n\nOoh, goodbye to yesterday",https://youtube.com/watch?v=gSWbx3CvVUk,https://www.youtube.com/watch?v=qfR0bQZhlqM,00:00:30
2015,no,Norway,Mørland & Debrah Scarlett,A Monster Like Me,8,2.0,9.0,6.0,8.0,102.0,4.0,123.0,,,,,Kjetil Mørland,,"Honey, I’m telling the truth\nI did something terrible in my early youth\nMy mind went blank, I lost control\nI was just a little boy, I did not know\n\nI better let you go\nTo find the prince you thought you found in me\nI better set you free and give you up\nJust wave and say goodbye and let you live\nWithout a monster like me\n\nHoney, what am I to do?\nI have pulled the trigger on this awful truth\nOh, hold me now ’cause I’m burning up\nSing this song so beautiful, just make it stop\n\nI better let you go\nTo find the prince you thought you found in me\nI better set you free and give you up\nJust wave and say goodbye and let you live\nWithout a monster like me\n\nOh… oh…\nOh… oh…\n\nJust go\nTo find the prince you thought you found in me\nI better set you free and give you up\nJust wave and say goodbye and let you live\nWithout a monster like me, oh\n\nWithout a monster like me",https://youtube.com/watch?v=oVKJK9yb5xY,https://www.youtube.com/watch?v=T0VSKeptWHc,00:01:37
2015,il,Israel,Nadav Guedj,Golden Boy,9,2.0,3.0,9.0,9.0,97.0,3.0,151.0,,,,,Doron Medalie,,"Mama, someone broke my heart again\nTell her I don't think I can take it any more\nWhoah mama, someone broke my heart again\nNow I'm gonna ease my pain, dancing on the floor\n\nTake me out, I'm not in the mood for a broken heart\nGonna dance tonight, forget her\nNo, she doesn't know what I'm doing on the floor\nDid you say hello, my ladies?\n\nPull me baby, I'm your trigger\nYou know that my love is bigger\nLove, love, love, love\n(Love, love, love)\n\nLet the rhythm take us higher\nYou know when I'm on fire\nCheck me out\n(3, 2, 1, hey)\n\nI'm a golden boy, come here to enjoy\nI'm the king of fun, let me show you how we do it\nI'm a golden boy, come here to enjoy\nAnd before I leave, let me show you Tel Aviv\n\nHold me tight, we're not going home tonight\nOh yeah, do you like my dancing?\n\nPull me baby, I'm your trigger\nYou know that my love is bigger\nCheck me out\n(3, 2, 1, hey)\n\nI'm a golden boy, come here to enjoy\nI'm the king of fun, let me show you how we do it\nI'm a golden boy, come here to enjoy\nAnd before I leave, let me show you Tel Aviv\n\nThis is how we do it\nThis is how we do it\n\nMama, someone broke my heart again\nNow I'm gonna ease my pain, dancing on the floor\n\nI'm a golden boy, come here to enjoy\nI'm the king of fun, let me show you how we do it\nI'm a golden boy, come here to enjoy\nAnd before I leave, let me show you Tel Aviv\n\nNow dance, dance, dance, dance\nOkay, we gotta go\nThree minutes, bye bye",https://youtube.com/watch?v=5bi1lK91bas,https://www.youtube.com/watch?v=NdxOCTezeTg,00:00:51
2015,rs,Serbia,Bojana Stamenov,Beauty Never Lies,10,1.0,8.0,9.0,10.0,53.0,9.0,63.0,,,,,Vladimir Graić,Charlie Mason,"In a shadowy world lived a dazzling girl \nUnaware of the light she’d imprisoned inside.\nTook a million mistakes to lead her to daybreak,\nBut she made it through, now I know the truth!\n\nBeauty never lies, never hides, never gives a damn!\nBeauty never lies, no, it cries “Here I am!”\nFinally I can say , yes, I’m diff’rent, and it’s okay!\nHere I am!\n\nHad to shatter the fears laughing in the mirror\nUndermining me, now at last I see!\n\nBeauty never lies, never hides, never gives a damn!\nBeauty never lies, no, it cries “Here I am!”\nFinally I can say , yes, I’m diff’rent, and it’s okay!\nHere I am!\n\nBeneath the veil of skin the heart’s entangled in,\nBeauty’s embodied!\nBeneath the mask of shame, my soul is set aflame!\n\nBeauty never lies, never hides, never gives a damn!\nBeauty never lies, no, it cries “Here I am!”\nFinally I can say , yes, I’m diff’rent, and it’s okay!\nHere I am! Here I am!",https://youtube.com/watch?v=gXGo70i94S8,https://www.youtube.com/watch?v=qJrJVsOQwEc,00:00:43
2015,ge,Georgia,Nina Sublatti,Warrior,11,1.0,23.0,16.0,11.0,51.0,4.0,98.0,,,,,Nina Sublatti;Thomas G:son,Nina Sublatti,Fighter\nOximated\nWorld gonna get up and see\nI’m a warrior\nIsolated\nWorld gonna listen to me\nViolence\nSet the Free\nWings are gonna spread up\nStill a fighter\nIsolated\nWorld gonna get up and see\n\nI’m warrior\nstill stucked in my mind\nI’ve been in danger for too long\nNo no no\nI’m warrior\nstill stucked in my mind\nI’ve been in danger for too long\nNo\n\nNot a shabby\nOr a money maker\nWorld gonna light up in peace\nNot in shadows\nBright a little\nNot your fault you’re just gonna breathe\nViolence\nBreak the free\nWings are gonna spread up\nStill a fighter\nOximated\nI’m gonna get up and be\n\nI’m warrior\nStill stucked in my mind\nI’ve been in danger for too long\nNo no no\nI’m warrior\nStill stucked in my mind\nI’ve been in danger for too long\nNo\n\nI’m warrior\nstill stucked in my mind\nI’ve been in danger for too long\nNo no no\nI’m warrior\nstill stucked in my mind\nI’ve been in danger for too long\nNo no no\n\nI’m warrior\nstill stucked in my mind\nI’ve been in danger for too long\nNo no no\nI’m warrior\nstill stucked in my mind\nI’ve been in danger for too long\nNo no no,https://youtube.com/watch?v=gWgDzQ0mWTg,https://www.youtube.com/watch?v=RZrRQSI_pcQ,00:00:40
